Date,HeureDebut,Duree,Cours,CodeCours,Local,Site,ConcatAnneeEtudeSection_UF
2024-01-09,8:30,30,Anglais premier quadrimestre,MK111EN1,R07,WLW,1° Marketing
2024-01-09,8:30,30,Néerlandais premier quadrimestre,MK112NL1,107,WLW,1° Marketing
2024-01-09,8:30,30,Néerlandais premier quadrimestre,MK112NL1,L219,LLN,1° Marketing
2024-01-09,8:30,30,Néerlandais premier quadrimestre,MK112NL1,L220,LLN,1° Marketing
2024-01-09,8:30,30,Néerlandais premier quadrimestre,MK112NL1,LR13,LLN,1° Marketing
2024-01-09,8:30,30,Néerlandais premier quadrimestre,MK112NL1,LR14,LLN,1° Marketing
2024-01-09,8:30,30,Néerlandais premier quadrimestre,MK112NL1,LR15,LLN,1° Marketing
2024-01-09,8:30,30,Commu prof orale en Néerlandais,AE2NO,05,EUR,2° Assistant de direction
2024-01-09,8:30,120,Opérations spécifiques de comptabilité générale,C213,A01,WLW,2° Comptabilité
2024-01-09,8:30,120,Opérations spécifiques de comptabilité générale,C213,L124,LLN,2° Comptabilité
2024-01-09,8:30,120,Opérations spécifiques de comptabilité générale,C213,L125,LLN,2° Comptabilité
2024-01-09,8:30,120,Opérations spécifiques de comptabilité générale,C213,L134,LLN,2° Comptabilité
2024-01-09,8:30,120,Opérations spécifiques de comptabilité générale,C213,R23,WLW,2° Comptabilité
2024-01-09,8:30,30,Droit des biens et séminaire,J201,206,WLW,2° Droit
2024-01-09,8:30,60,Néerlandais juridique 1,J207NL1,S24,WLW,2° Droit
2024-01-09,8:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,205,WLW,2° e-business
2024-01-09,8:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,S26,WLW,2° e-business
2024-01-09,8:30,30,Webcontent,B2131,207,WLW,2° e-business
2024-01-09,8:30,60,Espagnol des affaires I premier quadrimestre,X203SP1,101,WLW,2° International Business
2024-01-09,8:30,30,Anglais II,T209,LR07,LLN,2° Technologie de l'informatique
2024-01-09,8:30,15,Gestion de production et des risques,C3072GEST,209,WLW,3° Comptabilité
2024-01-09,8:30,120,IPP,J3031,A04,WLW,3° Droit
2024-01-09,8:30,120,IPP,J3031,R23,WLW,3° Droit
2024-01-09,8:30,120,IPP,J3031,R24,WLW,3° Droit
2024-01-09,8:30,90,Global Supply Chain Strategy & Finance,X3011SCM,A02,WLW,3° International Business
2024-01-09,8:30,90,Financial Plan,X3012GVI,124,WLW,3° International Business
2024-01-09,8:30,90,Financial Plan,X3012GVI,125,WLW,3° International Business
2024-01-09,8:30,240,International Business Development,MK3033MIN,LIVE,LLN,3° Marketing
2024-01-09,8:30,60,Administration des réseaux (Pratique),T3012,L118,LLN,3° Technologie de l'informatique
2024-01-09,8:30,60,Administration des réseaux (Pratique),T3012,L120,LLN,3° Technologie de l'informatique
2024-01-09,8:30,60,Administration des réseaux (Pratique),T3012,L121,LLN,3° Technologie de l'informatique
2024-01-09,9:0,30,Néerlandais premier quadrimestre,C111NL1,106,WLW,1° Comptabilité
2024-01-10,10:0,60,Labo DC,A1013,TLAB,SCH,1° Automatisation
2024-01-10,10:0,60,Labo d'électronique,A2042,S2LEO,SCH,2° Automatisation
2024-01-10,10:0,60,Lb machines alternatives triphasées,E2082,S4LE,SCH,2° Electromécanique
2024-01-10,10:0,120,Droit,A3011,S30 (sch),SCH,3° Automatisation
2024-01-10,10:0,120,Gestion,A3013,S30 (sch),SCH,3° Automatisation
2024-01-10,10:0,15,Bureau d’études HVAC,E3041,S12,SCH,3° Electromécanique
2024-01-10,10:0,120,Droit,E3011,S30 (sch),SCH,3° Electromécanique
2024-01-10,10:0,120,Gestion,E3013,S30 (sch),SCH,3° Electromécanique
2024-01-10,10:45,105,Technologie des ordinateurs (Théorie),T1011,L115,LLN,1° Technologie de l'informatique
2024-01-10,10:45,105,Technologie des ordinateurs (Théorie),T1011,L118,LLN,1° Technologie de l'informatique
2024-01-10,10:45,105,Technologie des ordinateurs (Théorie),T1011,L120,LLN,1° Technologie de l'informatique
2024-01-10,10:45,105,Technologie des ordinateurs (Théorie),T1011,L121,LLN,1° Technologie de l'informatique
2024-01-10,10:45,90,Néerlandais débutant 2 ,C210ND,A04,WLW,2° Comptabilité
2024-01-10,10:45,90,Néerlandais débutant 2 ,C210ND,L125,LLN,2° Comptabilité
2024-01-10,10:45,90,Néerlandais débutants 2,J207ND,A04,WLW,2° Droit
2024-01-10,10:45,90,Néerlandais débutant 2,B211ND,A04,WLW,2° e-business
2024-01-10,10:45,90,Néerlandais débutant 2,B211ND,L125,LLN,2° e-business
2024-01-10,10:45,120,Néerlandais des affaires premier quadrimestre,B211NL1,A01,WLW,2° e-business
2024-01-10,10:45,120,Progiciel gest. intégré,AE3PR,32 (informatique),EUR,3° Assistant de direction
2024-01-10,10:45,120,Anglais,AM3AN,-2 SALLE,EUR,3° Management du tourisme et des loisirs
2024-01-10,13:0,30,Labo HVAC,E3042,S12,SCH,3° Electromécanique
2024-01-10,13:30,30,Néerlandais premier quadrimestre,C111NL1,201,WLW,1° Comptabilité
2024-01-10,13:30,30,Néerlandais premier quadrimestre,C111NL1,207,WLW,1° Comptabilité
2024-01-10,13:30,30,Néerlandais premier quadrimestre,C111NL1,LR07,LLN,1° Comptabilité
2024-01-10,13:30,30,Néerlandais premier quadrimestre,J107NL1,204,WLW,1° Droit
2024-01-10,13:30,30,Néerlandais premier quadrimestre,J107NL1,205,WLW,1° Droit
2024-01-10,13:30,30,Droit des contrats et de la responsabilité,B102,LR08,LLN,1° e-business
2024-01-10,13:30,30,Droit des contrats et de la responsabilité,B102,R27,WLW,1° e-business
2024-01-10,13:30,30,Droit des contrats et de la responsabilité,B102,S28,WLW,1° e-business
2024-01-10,13:30,30,Néerlandais premier quadrimestre,B110NL1,LR10,LLN,1° e-business
2024-01-10,13:30,30,Néerlandais premier quadrimestre,B110NL1,R07,WLW,1° e-business
2024-01-10,13:30,30,Néerlandais premier quadrimestre,B110NL1,S24,WLW,1° e-business
2024-01-10,13:30,30,Néerlandais premier quadrimestre,B110NL1,S27,WLW,1° e-business
2024-01-10,13:30,30,Néerlandais premier quadrimestre,B110NL1,Teams Oral,WLW,1° e-business
2024-01-10,13:30,90,European Public Finance,ERA313,B 21&22,WLW,1° Erasmus
2024-01-10,13:30,30,Approche du consommateur,MK1081,107,WLW,1° Marketing
2024-01-10,13:30,30,Approche du consommateur,MK1081,LR14,LLN,1° Marketing
2024-01-10,13:30,30,Anglais premier quadrimestre,MK111EN1,103,WLW,1° Marketing
2024-01-10,13:30,30,Anglais premier quadrimestre,MK111EN1,104,WLW,1° Marketing
2024-01-10,13:30,30,Anglais premier quadrimestre,MK111EN1,R04,WLW,1° Marketing
2024-01-10,13:30,30,Néerlandais premier quadrimestre,MK112NL1,105,WLW,1° Marketing
2024-01-10,13:30,30,Néerlandais des affaires 1 premier quadrimestre,C210NL1,106,WLW,2° Comptabilité
2024-01-10,13:30,60,Néerlandais juridique 1,J207NL1,S25,WLW,2° Droit
2024-01-10,13:30,30,Néerlandais débutant 2,B211ND,LR09,LLN,2° e-business
2024-01-10,13:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,208,WLW,2° e-business
2024-01-10,13:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,LR11,LLN,2° e-business
2024-01-10,13:30,60,Néerlandais des affaires I premier quadrimestre,X203NL1,S26,WLW,2° International Business
2024-01-10,13:30,20,Environnement légal de l’entreprise II,MK207,LR12,LLN,2° Marketing
2024-01-10,13:30,90,Environnement légal de l’entreprise II,MK207,A01,WLW,2° Marketing
2024-01-10,13:30,90,Environnement légal de l’entreprise II,MK207,A04,WLW,2° Marketing
2024-01-10,13:30,90,Environnement légal de l’entreprise II,MK207,L123,LLN,2° Marketing
2024-01-10,13:30,90,Environnement légal de l’entreprise II,MK207,LA01,LLN,2° Marketing
2024-01-10,13:30,90,Environnement légal de l’entreprise II,MK207,LA02,LLN,2° Marketing
2024-01-10,13:30,90,Environnement légal de l’entreprise II,MK207,R23,WLW,2° Marketing
2024-01-10,13:30,120,Électronique digitale (Théorie),T2071,L123,LLN,2° Technologie de l'informatique
2024-01-10,13:30,120,Électronique digitale (Théorie),T2071,L124,LLN,2° Technologie de l'informatique
2024-01-10,13:30,120,Électronique digitale (Théorie),T2071,L125,LLN,2° Technologie de l'informatique
2024-01-10,13:30,30,L'Europe: Droit et valeurs,J301,203,WLW,3° Droit
2024-01-10,13:30,60,Corporate communication and negotiation,B301,124,WLW,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,125,WLW,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,127,WLW,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,128,WLW,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,L115,LLN,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,L118,LLN,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,L120,LLN,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,L121,LLN,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,Moodle Quiz,LLN,3° e-business
2024-01-10,13:30,60,Corporate communication and negotiation,B301,Moodle Quiz,WLW,3° e-business
2024-01-10,13:30,60,Néerlandais des affaires II,X315NL,S23,WLW,3° International Business
2024-01-10,13:30,60,Marketing des arts et de la culture,MK3033MAC,LIVE,LLN,3° Marketing
2024-01-10,13:30,60,Marketing des arts et de la culture,MK3033MAC,LR15,LLN,3° Marketing
2024-01-10,13:45,120,Informatique,AE2IF,32 (informatique),EUR,2° Assistant de direction
2024-01-10,13:45,120,Gestion financière,AM2CG,03-04,EUR,2° Management du tourisme et des loisirs
2024-01-10,13:45,30,Anglais,AM3AN,24,EUR,3° Management du tourisme et des loisirs
2024-01-10,14:45,60,Corporate communication and negotiation,B301,124,WLW,3° e-business
2024-01-10,14:45,60,Corporate communication and negotiation,B301,125,WLW,3° e-business
2024-01-10,14:45,60,Corporate communication and negotiation,B301,127,WLW,3° e-business
2024-01-10,14:45,60,Corporate communication and negotiation,B301,128,WLW,3° e-business
2024-01-10,15:0,60,Environnement Légal I,X107,Moodle Quiz,SCH,1° International Business
2024-01-10,16:15,90,Management of an e-commerce project,B3041EC,124,WLW,3° e-business
2024-01-10,16:15,90,Management of an e-commerce project,B3041EC,125,WLW,3° e-business
2024-01-10,16:15,90,Management of an e-commerce project,B3041EC,127,WLW,3° e-business
2024-01-10,16:15,90,Management of an e-commerce project,B3041EC,L120,LLN,3° e-business
2024-01-10,16:15,90,Management of an e-commerce project,B3041EC,L121,LLN,3° e-business
2024-01-10,8:30,30,Communication en Espagnol,AE1ES,25,EUR,1° Assistant de direction
2024-01-10,8:30,30,Communication en Espagnol,AE1ES,26,EUR,1° Assistant de direction
2024-01-10,8:30,75,Anglais Q1,A1113,S13,SCH,1° Automatisation
2024-01-10,8:30,75,Anglais Q1,A1113,T4,SCH,1° Automatisation
2024-01-10,8:30,75,Anglais Q1,A1113,T7,SCH,1° Automatisation
2024-01-10,8:30,30,Néerlandais premier quadrimestre,C111NL1,124,WLW,1° Comptabilité
2024-01-10,8:30,30,Néerlandais premier quadrimestre,C111NL1,201,WLW,1° Comptabilité
2024-01-10,8:30,30,Néerlandais premier quadrimestre,C111NL1,LR07,LLN,1° Comptabilité
2024-01-10,8:30,30,Néerlandais premier quadrimestre,C111NL1,Teams Oral,LLN,1° Comptabilité
2024-01-10,8:30,60,Marketing management et organisat° des entreprises,C103,107,WLW,1° Comptabilité
2024-01-10,8:30,30,Néerlandais premier quadrimestre,J107NL1,204,WLW,1° Droit
2024-01-10,8:30,30,Néerlandais premier quadrimestre,J107NL1,205,WLW,1° Droit
2024-01-10,8:30,30,Droit des contrats et de la responsabilité,B102,LR08,LLN,1° e-business
2024-01-10,8:30,30,Droit des contrats et de la responsabilité,B102,S27,WLW,1° e-business
2024-01-10,8:30,30,Néerlandais premier quadrimestre,B110NL1,LR10,LLN,1° e-business
2024-01-10,8:30,30,Néerlandais premier quadrimestre,B110NL1,S22,WLW,1° e-business
2024-01-10,8:30,30,Néerlandais premier quadrimestre,B110NL1,S23,WLW,1° e-business
2024-01-10,8:30,30,Néerlandais premier quadrimestre,B110NL1,S24,WLW,1° e-business
2024-01-10,8:30,30,Néerlandais premier quadrimestre,B110NL1,S25,WLW,1° e-business
2024-01-10,8:30,75,Anglais Q1,E1113,S13,SCH,1° Electromécanique
2024-01-10,8:30,75,Anglais Q1,E1113,S22 (sch),SCH,1° Electromécanique
2024-01-10,8:30,75,Anglais Q1,E1113,S30 (sch),SCH,1° Electromécanique
2024-01-10,8:30,60,Néerlandais premier quadrimestre,X113NL1,S28,WLW,1° International Business
2024-01-10,8:30,120,Géographie touristique 1,AM1GO,-2 SALLE,EUR,1° Management du tourisme et des loisirs
2024-01-10,8:30,120,Géographie touristique 1,AM1GO,03-04,EUR,1° Management du tourisme et des loisirs
2024-01-10,8:30,120,Géographie touristique 1,AM1GO,L134,LLN,1° Management du tourisme et des loisirs
2024-01-10,8:30,120,Géographie touristique 1,AM1GO,LA02,LLN,1° Management du tourisme et des loisirs
2024-01-10,8:30,30,Approche du consommateur,MK1081,105,WLW,1° Marketing
2024-01-10,8:30,30,Approche du consommateur,MK1081,106,WLW,1° Marketing
2024-01-10,8:30,30,Approche du consommateur,MK1081,LR12,LLN,1° Marketing
2024-01-10,8:30,30,Approche du consommateur,MK1081,LR15,LLN,1° Marketing
2024-01-10,8:30,30,Anglais premier quadrimestre,MK111EN1,101,WLW,1° Marketing
2024-01-10,8:30,30,Anglais premier quadrimestre,MK111EN1,103,WLW,1° Marketing
2024-01-10,8:30,30,Anglais premier quadrimestre,MK111EN1,R04,WLW,1° Marketing
2024-01-10,8:30,30,Néerlandais premier quadrimestre,MK112NL1,104,WLW,1° Marketing
2024-01-10,8:30,30,Néerlandais premier quadrimestre,MK112NL1,R03,WLW,1° Marketing
2024-01-10,8:30,30,Néerlandais premier quadrimestre,MK112NL1,R26,WLW,1° Marketing
2024-01-10,8:30,105,Technologie des ordinateurs (Théorie),T1011,L115,LLN,1° Technologie de l'informatique
2024-01-10,8:30,105,Technologie des ordinateurs (Théorie),T1011,L118,LLN,1° Technologie de l'informatique
2024-01-10,8:30,105,Technologie des ordinateurs (Théorie),T1011,L120,LLN,1° Technologie de l'informatique
2024-01-10,8:30,105,Technologie des ordinateurs (Théorie),T1011,L121,LLN,1° Technologie de l'informatique
2024-01-10,8:30,30,Néerlandais débutant 2 ,C210ND,LR09,LLN,2° Comptabilité
2024-01-10,8:30,60,Néerlandais juridique 1,J207NL1,206,WLW,2° Droit
2024-01-10,8:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,208,WLW,2° e-business
2024-01-10,8:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,LR11,LLN,2° e-business
2024-01-10,8:30,90,Droit  protection données,AM2DR,-2 SALLE,EUR,2° Management du tourisme et des loisirs
2024-01-10,8:30,15,Gestion de production et des risques,C3072GEST,209,WLW,3° Comptabilité
2024-01-10,8:30,30,L'Europe: Droit et valeurs,J301,207,WLW,3° Droit
2024-01-10,8:30,60,Droit social,X3042,A03,WLW,3° International Business
2024-01-10,8:30,60,Droit social,X3042,BR 01&02,WLW,3° International Business
2024-01-10,8:30,60,Droit social,X3042,R23,WLW,3° International Business
2024-01-10,8:30,30,Droit,MK3011,LR13,LLN,3° Marketing
2024-01-10,8:30,60,Droit,MK3011,A01,WLW,3° Marketing
2024-01-10,8:30,60,Droit,MK3011,L134,LLN,3° Marketing
2024-01-10,8:30,60,Droit,MK3011,LA01,LLN,3° Marketing
2024-01-10,8:30,60,Droit,MK3011,R23,WLW,3° Marketing
2024-01-10,9:0,60,Marketing management et organisat° des entreprises,C103,203,WLW,1° Comptabilité
2024-01-10,9:30,30,Communication en Italien,AE1IT,34,EUR,1° Assistant de direction
2024-01-10,9:30,30,Communication en italien,AM1IT,34,EUR,1° Management du tourisme et des loisirs
2024-01-11,10:0,60,Labo d'électronique,A2042,S2LEO,SCH,2° Automatisation
2024-01-11,10:30,90,Normes comptables internationales,C3094,A02,WLW,3° Comptabilité
2024-01-11,10:30,90,Normes comptables internationales,C3094,A03,WLW,3° Comptabilité
2024-01-11,10:30,90,Normes comptables internationales,C3094,L134,LLN,3° Comptabilité
2024-01-11,10:30,90,Normes comptables internationales,C3094,LA02,LLN,3° Comptabilité
2024-01-11,10:45,120,Outils bur. et num.,AM1OB,11 (informatique),EUR,1° Management du tourisme et des loisirs
2024-01-11,10:45,120,Outils bur. et num.,AM1OB,12 (informatique),EUR,1° Management du tourisme et des loisirs
2024-01-11,10:45,120,Outils bur. et num.,AM1OB,32 (informatique),EUR,1° Management du tourisme et des loisirs
2024-01-11,10:45,120,Outils bur. et num.,AM1OB,L115,LLN,1° Management du tourisme et des loisirs
2024-01-11,10:45,120,Outils bur. et num.,AM1OB,L120,LLN,1° Management du tourisme et des loisirs
2024-01-11,10:45,120,Outils bur. et num.,AM1OB,L121,LLN,1° Management du tourisme et des loisirs
2024-01-11,10:45,120,Commu prof. E / O en Anglais,AE3AN,22-23,EUR,3° Assistant de direction
2024-01-11,10:45,90,Normes comptables internationales,C3094,R23,WLW,3° Comptabilité
2024-01-11,11:0,30,Commu prof orale en Anglais,AE2AO,21,EUR,2° Assistant de direction
2024-01-11,11:0,60,Droit lié à l'informatique,T3052,L124,LLN,3° Technologie de l'informatique
2024-01-11,11:0,60,Droit lié à l'informatique,T3052,L125,LLN,3° Technologie de l'informatique
2024-01-11,11:0,60,Droit lié à l'informatique,T3052,L134,LLN,3° Technologie de l'informatique
2024-01-11,12:15,30,Bureau d’études HVAC,E3041,S12,SCH,3° Electromécanique
2024-01-11,12:45,120,Droit social,AM3DS,03-04,EUR,3° Management du tourisme et des loisirs
2024-01-11,13:15,30,Néerlandais premier quadrimestre,B110NL1,Teams Oral,LLN,1° e-business
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,B 11&12,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,B 21&22,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,BA05,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,BA06,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,BR 01&02,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,LA02,LLN,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,R23,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,R24,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,R25,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,C111NL1,R27,WLW,1° Comptabilité
2024-01-11,13:30,60,Néerlandais premier quadrimestre,J107NL1,S21,WLW,1° Droit
